"cod","municipio","departamento","hom90","pob90","tas90","hom91","pob91","tas91","hom92","pob92","tas92","hom93","pob93","tas93","hom94","pob94","tas94","hom95","pob95","tas95","hom96","pob96","tas96","hom97","pob97","tas97","hom98","pob98","tas98","hom99","pob99","tas99","hom00","pob00","tas00","hom01","pob01","tas01","hom02","pob02","tas02","hom03","pob03","tas03","hom04","pob04","tas04","hom05","pob05","tas05","hom06","pob06","tas06","hom07","pob07","tas07","hom08","pob08","tas08","hom09","pob09","tas09","hom10","pob10","tas10","hom11","pob11","tas11","hom12","pob12","tas12","hom13","pob13","tas13"
44855,"Urumita","La Guajira",9,11019,"81.677103185407",11,11027,99.7551464586923,7,11054,63.3254930341958,15,11109,135.025654874426,11,11204,98.1792217065334,9,11354,79.267218601374,4,11619,34.4263705998795,9,11943,75.3579502637528,10,12328,81.1161583387411,2,10360,19.3050193050193,2,10817,18.4894148100213,3,11342,26.4503614882737,9,11867,75.8405662762282,12,12384,96.8992248062016,14,12881,108.687213725642,4,13349,29.9647913701401,18,13776,130.662020905923,2,14247,14.0380430967923,0,14708,0,1,15172,6.59108884787767,2,15632,12.7942681678608,0,16098,0,0,16561,0,1,17011,5.87854917406384
44874,"Villanueva","La Guajira",12,19247,"62.3473788122824",9,19413,46.3606861381548,12,19527,61.4533722538024,14,19598,71.4358608021227,9,19638,45.8295142071494,6,19675,30.4955527318933,15,19832,75.6353368293667,13,20023,64.9253358637567,16,20258,78.9811432520486,10,20553,48.6546976110544,8,20914,38.2518886870039,13,21411,60.7164541590771,17,21939,77.487579196864,24,22482,106.752068321324,30,23021,130.315798618653,15,23538,63.7267397399949,10,24036,41.6042602762523,4,24494,16.3305299256961,4,24943,16.036563364471,3,25380,11.8203309692671,3,25798,11.6288084347624,2,26219,7.63,3,26610,11.2739571589628,5,26973,18.5370555740926
47001,"Santa Marta","Magdalena",185,289477,"63.9083588678893",193,300634,64.1976622737282,255,311761,81.7934250916567,263,322785,81.4783834440882,247,333665,74.026343787931,201,344250,58.3877995642702,230,354368,64.9042802961893,241,363827,66.2402735365984,183,372415,49.1387296430058,226,379982,59.476501518493,266,386566,68.8110180409038,268,392368,68.3032255433674,265,397950,66.5912803115969,265,403567,65.6644373796668,182,409374,44.4581238671728,170,415404,40.9240161385061,162,421603,38.4247740172627,194,428018,45.3251966038811,143,434539,32.9084385981465,185,441198,41.9312870865235,155,447963,34.6010719635327,195,454860,42.87,214,461900,46.3303745399437,193,469066,41.1455957157415
47030,"Algarrobo","Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,12243,40.84,3,12312,24.3664717348928,4,12399,32.2606661827567
47053,"Aracataca","Magdalena",10,48153,"20.7671380807011",10,48848,20.4716672125778,15,49461,30.3269242433432,19,49989,38.0083618396047,13,50427,25.779840164991,9,50788,17.7207214302591,12,34354,34.9304302264656,27,34362,78.5751702462022,15,34374,43.6376330947809,18,34415,52.3027749527822,9,34513,26.0771303566772,27,34652,77.9175805148332,43,34809,123.531270648396,37,35000,105.714285714286,35,35233,99.3386881616666,22,35520,61.9369369369369,13,35858,36.2541134474873,14,36223,38.649476851724,27,36594,73.782587309395,9,36968,24.3453797879247,7,37354,18.7396262783102,4,37753,10.6,10,38162,26.2040773544364,5,38587,12.957731878612
47058,"Ariguaní","Magdalena",0,30294,"0",NA,30484,0,NA,30668,0,NA,30844,0,NA,30868,0,NA,30854,0,NA,30751,0,NA,30652,0,NA,30576,0,NA,30679,0,NA,30700,0,20,30750,65.0406504065041,16,30807,51.9362482552667,5,30875,16.1943319838057,8,30956,25.8431321876211,3,31047,9.66276934969562,9,31147,28.8952387067775,4,31243,12.8028678423967,6,31346,19.1411982390098,7,31455,22.2540136703227,7,31572,22.1715444064361,1,31687,3.16,5,31806,15.7203043450921,10,31932,31.3165476637855
47161,"Cerro San Antonio","Magdalena",4,19377,"20.6430303968623",3,19285,15.5561317085818,7,19134,36.5840911466499,5,18923,26.4228716376896,4,18618,21.4845848103985,4,18260,21.9058050383352,8,17831,44.8656833604397,6,17394,34.494653328734,6,16966,35.3648473417423,5,9564,52.2793810121288,4,9291,43.0524163168658,1,9038,11.0643947776057,1,8807,11.3546042920404,0,8604,0,0,8437,0,1,8319,12.0206755619666,0,8244,0,0,8182,0,0,8148,0,0,8102,0,0,8053,0,0,8014,0,0,7966,0,2,7930,25.2206809583859
47170,"Chivolo","Magdalena",6,14774,"40.6118857452281",5,14385,34.7584289190129,9,13972,64.4145433724592,6,13526,44.3590122726601,3,13597,22.0636905199676,5,13616,36.7215041128085,5,13561,36.8704372833862,5,13479,37.0947399658728,6,13383,44.8329970858552,3,16841,17.8136690220296,7,16773,41.7337387467954,3,16709,17.9543958345802,3,16640,18.0288461538462,1,16571,6.03463882686621,0,16505,0,3,16447,18.2404085851523,7,16397,42.6907361102641,6,16346,36.7062278233207,2,16294,12.2744568552842,1,16240,6.1576354679803,0,16193,0,0,16148,0,1,16105,6.20925178515989,0,16047,0
47189,"Ciénaga","Magdalena",83,146125,"56.8006843455945",167,147833,112.96530544601,205,149341,137.269738383967,173,150615,114.862397503569,157,151646,103.530590981628,113,152447,74.1241218259461,126,153053,82.3244235656929,222,153566,144.563249677663,159,146478,108.54872404047,102,139376,73.1833314200436,254,115996,218.973068036829,156,108709,143.502377907993,113,101375,111.467324290999,142,101575,139.7981786857,94,101781,92.3551546948841,59,101987,57.8505103591634,57,102198,55.774085598544,63,102411,61.5168292468582,53,102626,51.6438329468166,42,102841,40.8397429040947,38,103075,36.8663594470046,53,103309,51.3,17,103546,16.4178239622969,36,103792,34.6847541236319
47205,"Concordia","Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,9651,0,2,9575,20.88772845953,0,9506,0
47245,"El Banco","Magdalena",10,56344,"17.7481186994179",18,57204,31.4663310258024,13,57770,22.503029253938,12,57992,20.6925093116292,13,57865,22.4660848526743,20,57439,34.8195476940755,14,56703,24.690051672751,27,55938,48.2677249812292,10,55242,18.102168639803,23,54743,42.0145041375153,19,54540,34.8368170150348,21,54616,38.4502709828622,15,54698,27.4233061537899,19,54766,34.6930577365519,20,54822,36.4817044252307,10,54855,18.2298787713062,13,54859,23.6971144206056,20,54865,36.4531121844528,19,54891,34.6140533056421,7,54942,12.7407083833861,12,55012,21.8134225259943,12,55085,21.78,14,55175,25.373810602628,20,55279,36.1801045605022
47258,"El Piñon","Magdalena",3,18307,"16.3871743049107",4,18833,21.2393139701588,5,19306,25.8986843468352,3,19712,15.2191558441558,1,19826,5.04388177141128,2,19876,10.0623867981485,7,19842,35.2787017437758,3,19783,15.1645352069959,4,19720,20.2839756592292,5,19666,25.4245906640903,3,17224,17.4175568973525,1,17221,5.80686371290866,4,17198,23.2585184323759,3,17159,17.4835363366164,0,17104,0,0,17035,0,2,16953,11.7973220079042,2,16924,11.8175372252423,0,16880,0,0,16856,0,0,16834,0,0,16812,0,1,16795,5.95415302173266,1,16771,5.96267366287043
47268,"El Retén","Magdalena",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16631,48.1029402922254,0,16817,0,12,17029,70.4680251335956,5,17269,28.9536163066767,13,17534,74.1416676172009,2,17805,11.232799775344,7,18072,38.7339530765826,1,18331,5.45523975778735,3,18578,16.1481321993756,0,18809,0,4,19023,21.027177627083,1,19223,5.20210164906622,6,19422,30.8928019771393,2,19629,10.1890060624586,6,19830,30.2571860816944,0,20053,0,2,20269,9.8672850165277,1,20499,4.87828674569491
47288,"Fundación","Magdalena",28,53418,"52.4167883484968",45,54402,82.7175471490019,43,55227,77.8604668006591,68,55874,121.702401832695,53,56687,93.4958632490695,19,57330,33.1414617128903,5,57692,8.66671288913541,6,57969,10.3503596749987,5,58188,8.59283701106758,51,56524,90.2271601443634,68,56688,119.954840530624,35,56790,61.630568762106,56,56850,98.504837291117,79,56888,138.869357333708,68,56929,119.44703051169,45,56997,78.9515237644087,39,57073,68.3335377498992,31,57082,54.3078378473074,41,57096,71.8088832842931,28,57120,49.0196078431372,18,57139,31.5021263935316,22,57170,38.48,16,57195,27.97447329312,12,57246,20.9621632952521
47318,"Guamal","Magdalena",2,25412,"7.8702974972454",2,25219,7.93052856972917,4,25038,15.9757169102964,3,24876,12.0598166907863,2,24738,8.08472794890452,3,24624,12.1832358674464,3,24499,12.2453977713376,3,24425,12.2824974411464,4,24412,16.3853842372604,1,24468,4.08697073728952,6,24603,24.3872698451408,12,24792,48.4027105517909,3,24987,12.0062432464882,2,25178,7.943442688061,14,25355,55.2159337408795,11,25508,43.1237258899169,6,25630,23.4100663285213,4,25744,15.5376009944065,7,25877,27.0510491942652,2,26034,7.68226165783207,2,26206,7.63184003663283,1,26389,3.79,5,26592,18.8026474127557,8,26803,29.8474051412155
47460,"Nueva Granada","Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18192,0,5,18572,26.9222485461986,1,18959,5.27453979640276
47541,"Pedraza","Magdalena",2,14872,"13.4480903711673",3,14824,20.2374527792768,4,14743,27.1315200434104,4,14625,27.3504273504274,1,14523,6.88562969083523,2,14387,13.9014387989157,10,14204,70.402703463813,14,14021,99.8502246630055,16,13844,115.573533660792,0,9703,0,1,8227,12.1550990640574,0,8181,0,1,8136,12.291052114061,3,8093,37.0690720375633,0,8058,0,0,8031,0,1,8010,12.4843945068664,1,8006,12.4906320259805,1,8010,12.4843945068664,0,8004,0,1,8016,12.4750499001996,0,8027,0,1,8034,12.4470998257406,0,8041,0
47545,"Pijiño del Carmen","Magdalena",0,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,12821,179.393183059044,56,12877,434.883901529859,28,12964,215.982721382289,27,13084,206.358911647814,7,13241,52.8660977267578,0,13420,0,0,13603,0,0,13781,0,2,13955,14.3317807237549,0,14115,0,1,14261,7.01213098660683,0,14393,0,0,14546,0,2,14685,13.6193394620361,0,14848,0,0,15016,0,0,15187,0,0,15363,0
47551,"Pivijay","Magdalena",8,53205,"15.0361808100742",8,54799,14.5988065475647,12,56200,21.3523131672598,10,57403,17.4206922983119,9,57655,15.6100945277946,8,57758,13.8508951140968,3,57630,5.20562207183758,4,57458,6.96160673883532,4,57283,6.98287450028804,10,37556,26.6269038236234,18,37326,48.2237582382254,9,37086,24.2679178126517,7,36819,19.0119231918303,5,36543,13.6825110144214,4,36271,11.0280940696424,10,36018,27.7638958298628,5,35789,13.9707731425857,3,35553,8.43810648890389,4,35331,11.3215023633636,3,35117,8.54287097417205,2,34910,5.72901747350329,1,34707,2.88,6,34501,17.3908002666589,0,34313,0
47555,"Plato","Magdalena",19,70801,"26.8357791556616",21,70468,29.800760628938,23,70249,32.7406795826275,20,70163,28.5050525205593,9,70613,12.745528443771,10,71196,14.0457329063431,15,71740,20.9088374686367,16,72436,22.0884642995196,7,73289,9.55122869734885,20,67055,29.8262620237119,26,45558,57.070108433206,18,46235,38.9315453660647,23,46941,48.9976779361326,29,47672,60.8323544218829,29,48426,59.8851856440755,33,49195,67.0799878036386,13,49972,26.0145681581686,7,50762,13.7898427957921,4,51567,7.75689879186301,1,52409,1.90806922475147,13,53271,24.4035216158886,3,54143,5.54,7,55037,12.7187164998092,11,55956,19.6583029523197
47570,"Puebloviejo","Magdalena",13,18687,"69.5670787178252",17,19058,89.2013852450414,19,19424,97.8171334431631,22,19780,111.223458038423,17,20130,84.4510680576254,17,20473,83.0361940116251,38,20774,182.920958890921,30,21096,142.207053469852,17,21450,79.2540792540793,1,21849,4.57686850656781,0,22308,0,4,22817,17.5307884472104,1,23343,4.28393951077411,0,23886,0,0,24438,0,1,24994,4.00096023045531,1,25547,3.91435393588288,2,26056,7.67577525330058,2,26589,7.52190755575614,0,27103,0,3,27644,10.8522645058602,3,28174,10.65,2,28720,6.96378830083566,7,29290,23.8989416182998
47605,"Remolino","Magdalena",9,12306,"73.1350560702097",9,12243,73.5113942661112,12,12132,98.9119683481701,9,11966,75.2131037940832,8,11743,68.1256919015584,7,11470,61.0287707061901,12,11141,107.710259402208,15,10799,138.901750162052,12,10455,114.777618364419,1,10124,9.87751876728566,11,9817,112.050524600183,8,9531,83.9366278459763,4,9271,43.1452917700356,1,9047,11.0533878633801,1,8871,11.2726862811408,0,8751,0,0,8685,0,0,8621,0,0,8554,0,0,8494,0,0,8434,0,0,8379,0,0,8318,0,1,8265,12.0992135511192
47660,"Sabanas de San Angel","Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,16061,0,1,16252,6.153088850603,1,16447,6.08013619505077
47675,"Salamina","Magdalena",3,8856,"33.8753387533875",5,8975,55.7103064066852,4,9070,44.1014332965821,4,9140,43.7636761487965,2,9184,21.7770034843206,3,9202,32.6016083460117,4,9177,43.58722894192,4,9137,43.7780453102769,9,9088,99.0316901408451,8,9032,88.5739592559788,8,8970,89.1861761426979,2,8895,22.4845418774592,5,8801,56.8117259402341,3,8687,34.5343616898814,1,8555,11.6890707188778,3,8404,35.6972870061875,2,8236,24.2836328314716,0,8090,0,0,7946,0,0,7812,0,0,7690,0,0,7561,0,0,7434,0,0,7324,0
47692,"San Sebastián de Buenavista","Magdalena",3,16398,"18.2949140139041",1,16483,6.06685676151186,3,16565,18.1104738907335,5,16644,30.0408555635664,3,16720,17.9425837320574,4,16793,23.8194485797654,4,16862,23.7219784129996,7,16927,41.3540497430141,2,16987,11.7737093071172,0,17043,0,3,17095,17.5489909330214,9,17140,52.5087514585764,6,17181,34.922297887201,0,17216,0,4,17244,23.1964741359313,2,17267,11.5827879770661,1,17284,5.78569775514927,1,17302,5.77967864986707,3,17321,17.3200161653484,2,17341,11.5333602445072,0,17362,0,0,17384,0,1,17407,5.74481530418797,1,17432,5.7365764111978
47703,"San Zenón","Magdalena",4,9601,"41.6623268409541",2,9680,20.6611570247934,3,9726,30.8451573103023,2,9734,20.5465379083624,3,9702,30.9214594928881,3,9634,31.1397135146357,2,9524,20.9995800083998,2,9402,21.2720697723889,1,9281,10.7747010020472,3,9170,32.7153762268266,1,9083,11.0095783331498,2,9018,22.1778664892437,3,8965,33.4634690462911,0,8926,0,3,8904,33.6927223719677,1,8904,11.2309074573226,0,8922,0,4,8940,44.7427293064877,0,8959,0,1,8978,11.1383381599465,2,8998,22.2271615914648,0,9019,0,2,9040,22.1238938053097,0,9062,0
47707,"Santa Ana","Magdalena",4,35842,"11.1600915127504",6,36248,16.5526373868903,8,36641,21.8334652438525,5,37034,13.5011070907814,6,37033,16.2017659924932,10,37055,26.9869113479962,9,24215,37.167045219905,8,24200,33.0578512396694,10,24229,41.2728548433695,2,24308,8.2277439526082,5,22374,22.3473674801108,0,22520,0,3,22678,13.2286797777582,4,22851,17.5047043893046,3,23036,13.0230942872026,1,23235,4.30385194749301,1,23440,4.26621160409556,3,23684,12.6667792602601,1,23929,4.17902962932007,2,24195,8.26617069642488,2,24468,8.17394147457904,0,24749,0,0,25034,0,1,25329,3.94804374432469
47720,"Santa Bárbara de Pinto","Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11973,0,1,12126,8.246742536698,1,12284,8.1406707912732
47745,"Sitionuevo","Magdalena",7,20103,"34.8206735313137",10,20240,49.4071146245059,14,20419,68.5635927322592,11,20649,53.2713448593152,9,20939,42.9819953197383,6,21282,28.1928390188892,9,21635,41.5992604575919,8,22048,36.2844702467344,10,22524,44.3970875510566,4,23066,17.3415416630538,0,23674,0,17,24324,69.8898207531656,17,24979,68.0571680211378,6,25629,23.4109797495025,0,26264,0,6,26867,22.3322291286709,8,27433,29.1619582254948,3,27981,10.7215610592902,1,28510,3.50754121360926,0,29022,0,3,29515,10.1643232254786,7,29989,23.34,3,30446,9.85351113446758,4,30884,12.9516901955705
47798,"Tenerife","Magdalena",1,20744,"4.82067103740841",4,20537,19.4770414374057,6,20273,29.5960144033937,5,19951,25.0614004310561,1,19761,5.06047264814534,2,19522,10.2448519618892,2,19215,10.4085349986989,2,18905,10.5792118487173,2,18609,10.7474877747327,3,18341,16.3567962488414,8,13125,60.952380952381,0,12971,0,0,12830,0,4,12711,31.4688065455118,3,12616,23.7793278376665,4,12550,31.8725099601594,12,12511,95.9155942770362,7,12459,56.1842844530059,6,12429,48.2741974414675,4,12392,32.2788896061975,0,12358,0,1,12333,8.11,2,12300,16.260162601626,2,12278,16.2892979312592
47960,"Zapayán","Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8714,0,0,8737,0,1,8749,11.4298777003086
47980,"Zona Bananera","Magdalena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,58964,28.83,24,59332,40.4503471988135,16,59699,26.801118946716
50001,"Villavicencio","Meta",103,245841,"41.8969984664885",105,253076,41.4895130316585,108,260553,41.4502999389759,170,268296,63.3628529683633,179,276331,64.7773865400552,135,284676,47.4223327572398,113,293314,38.5252664380152,110,302255,36.3931117764801,121,311486,38.8460476554324,131,320991,40.8111130841675,129,330733,39.0042723284341,191,340626,56.0732298767563,215,350556,61.33114252787,189,360476,52.4306749963937,184,370383,49.6783059697664,151,380328,39.7025725163543,164,390384,42.0099184392803,134,400537,33.4550865463116,150,410791,36.514918778649,159,421125,37.7560106856634,170,431521,39.3955334734578,191,441996,43.21,148,452522,32.7055922143012,135,463121,29.1500493391576
50006,"Acacías","Meta",30,34902,"85.954959601169",35,35473,98.6665914921208,32,36137,88.5518997149736,25,36929,67.6974735302878,15,37882,39.596642204741,31,39006,79.4749525713993,26,40595,64.0472964650819,65,42256,153.824308973874,35,43931,79.6703922059594,26,45568,57.0575842696629,32,47113,67.9218050219685,56,48615,115.190784737221,47,50081,93.8479662946027,42,51505,81.5454810212601,46,52888,86.9762517017093,28,54230,51.6319380416743,55,55524,99.0562639579281,49,56932,86.0675894049041,29,58367,49.6856100193603,32,59817,53.4964976511694,30,61288,48.9492233389897,28,62776,44.6,22,64287,34.2215377914664,20,65800,30.3951367781155
50110,"Barranca de Upía","Meta",15,0,"#DIV/0!",17,2423,701.60957490714,13,2458,528.885272579333,3,2494,120.288692862871,0,2531,0,0,2571,0,0,2629,0,6,2687,223.297357647934,4,2747,145.613396432472,1,2807,35.6252226576416,1,2866,34.8918353105373,1,2924,34.1997264021888,0,2987,0,0,3051,0,3,3121,96.1230374879846,5,3197,156.396621832968,4,3279,121.988411100945,11,3346,328.750747160789,5,3419,146.241591108511,1,3490,28.6532951289398,1,3549,28.1769512538743,2,3624,55.19,2,3703,54.0102619497705,3,3771,79.5544948289578
50124,"Cabuyaro","Meta",15,3599,"416.782439566546",17,3547,479.278263321116,13,3502,371.216447744146,12,3465,346.320346320346,4,3439,116.312881651643,1,3423,29.2141396435875,3,3434,87.361677344205,1,3450,28.9855072463768,11,3473,316.729052692197,4,3494,114.481969089868,1,3519,28.4171639670361,0,3545,0,0,3572,0,2,3600,55.5555555555556,0,3630,0,0,3660,0,1,3691,27.0929287455974,3,3723,80.58017727639,1,3762,26.581605528974,0,3798,0,2,3833,52.1784503000261,0,3876,0,2,3907,51.1901714870745,0,3951,0
50150,"Castilla la Nueva","Meta",12,3885,"308.880308880309",18,3940,456.852791878173,16,4018,398.20806371329,13,4127,314.998788466198,10,4270,234.192037470726,9,4446,202.429149797571,3,4673,64.1985876310721,11,4923,223.440991265489,7,5188,134.926754047803,11,5462,201.391431709996,2,5738,34.8553502962705,8,6016,132.978723404255,5,6291,79.4786202511524,11,6560,167.682926829268,8,6820,117.302052785924,5,7067,70.7513796519032,8,7303,109.544023004245,3,7543,39.7719740156436,5,7778,64.283877603497,4,8020,49.8753117206982,3,8266,36.2932494556013,2,8524,23.46,3,8787,34.1413451689997,4,9055,44.1744892324683
50223,"Cubarral","Meta",21,5953,"352.763312615488",19,5636,337.118523775728,14,5388,259.836674090572,9,4347,207.03933747412,6,4270,140.515222482436,2,4265,46.8933177022274,5,4338,115.260488704472,11,4444,247.524752475248,19,4567,416.028027151303,4,4685,85.3788687299893,8,4786,167.154199749269,22,4861,452.581773297675,19,4934,385.0830968788,15,5007,299.580587177951,2,5079,39.3778302815515,7,5152,135.869565217391,13,5231,248.518447715542,2,5309,37.6718779431155,4,5389,74.2252737056968,2,5471,36.556388228843,0,5549,0,6,5638,106.42,3,5717,52.4750743396887,0,5798,0
50226,"Cumaral","Meta",12,16461,"72.8995808274102",15,14261,105.181964799102,9,14426,62.3873561624844,12,14571,82.355363393041,7,14701,47.6158084484049,4,14827,26.9778107506576,3,15044,19.9415049189045,12,15251,78.6833650252443,7,15445,45.3221107154419,9,15627,57.5926281435976,7,15797,44.3122111793378,8,15974,50.08138224615,24,16137,148.726529094627,21,16288,128.929273084479,10,16433,60.8531613217307,5,16575,30.1659125188537,5,16729,29.888218064439,2,16888,11.8427285646613,6,17034,35.2236703064459,5,17180,29.1036088474971,6,17332,34.6180475421186,2,17477,11.44,4,17623,22.6976110764342,3,17756,16.8956972291057
50245,"El Calvario","Meta",0,2946,"0",NA,2890,0,NA,2832,0,NA,2773,0,NA,2714,0,NA,2657,0,NA,2611,0,NA,2567,0,NA,2522,0,NA,2479,0,NA,2437,0,NA,2398,0,NA,2361,0,0,2332,0,5,2306,216.825672159584,0,2288,0,2,2277,87.8348704435661,0,2279,0,0,2278,0,0,2268,0,0,2270,0,0,2255,0,0,2259,0,0,2256,0
50251,"El Castillo","Meta",15,12400,"120.967741935484",14,12200,114.754098360656,16,11961,133.768079592007,20,9556,209.292591042277,18,9254,194.51048195375,4,8923,44.8279726549367,12,8614,139.308103087996,11,8299,132.546089890348,5,7996,62.5312656328164,10,7719,129.550459904133,9,7488,120.192307692308,5,7311,68.3900971139379,6,7160,83.7988826815642,86,7037,1222.11169532471,38,6941,547.47154588676,12,6875,174.545454545455,7,6840,102.33918128655,4,6785,58.9535740604274,6,6735,89.086859688196,8,6686,119.653006281783,2,6630,30.1659125188537,9,6582,136.74,2,6528,30.6372549019608,13,6468,200.989486703772
50270,"El Dorado","Meta",18,0,"0",20,0,0,18,0,0,6,3001,199.933355548151,2,2982,67.0690811535882,0,2978,0,3,3001,99.9666777740753,6,3031,197.954470471792,9,3065,293.637846655791,4,3101,128.990648178007,2,3136,63.7755102040816,2,3174,63.0119722747322,10,3208,311.720698254364,8,3241,246.837395865474,10,3268,305.997552019584,7,3291,212.70130659374,2,3309,60.4412209126624,1,3326,30.0661455201443,0,3342,0,1,3357,29.7885016383676,0,3372,0,0,3385,0,0,3397,0,0,3409,0
50287,"Fuente de Oro","Meta",30,8927,"336.059146409768",28,8832,317.028985507246,26,8774,296.330066104399,6,8764,68.4618895481515,12,8809,136.224316040413,4,8904,44.9236298292902,6,9088,66.0211267605634,12,9301,129.01838511988,5,9529,52.4714030853185,4,9759,40.987806127677,8,9981,80.1522893497646,16,10198,156.893508531085,5,10413,48.0169019494862,25,10629,235.20556966789,32,10848,294.985250737463,16,11072,144.508670520231,15,11311,132.614269295376,17,11518,147.595068588297,4,11740,34.0715502555366,3,11956,25.0920040147206,1,12170,8.21692686935086,2,12392,16.14,6,12604,47.6039352586481,3,12824,23.3936369307548
50313,"Granada","Meta",44,34962,"125.850923860191",46,35177,130.76726270006,38,35494,107.060348227869,28,35957,77.8707901104097,52,36596,142.092031916056,88,37419,235.174643897485,71,38701,183.457791788326,62,40067,154.740809144683,99,41461,238.778611225007,96,42835,224.115793159799,59,44130,133.695898481758,116,45399,255.512235952334,51,46645,109.336477650338,32,47859,66.8630769552226,47,49036,95.8479484460396,22,50172,43.8491588934067,45,51282,87.7500877500878,40,52468,76.2369444232675,41,53656,76.4127031459669,34,54856,61.9804579262068,15,56065,26.7546597699099,33,57287,57.6,39,58503,66.6632480385621,27,59739,45.1966052327625
50318,"Guamal","Meta",12,8352,"143.67816091954",10,8175,122.324159021407,13,8034,161.812297734628,8,7935,100.819155639572,10,7887,126.790921770001,3,7888,38.0324543610548,6,7977,75.2162467092892,17,8091,210.109998764059,16,8215,194.765672550213,8,8343,95.8887690279276,10,8462,118.175372252423,21,8575,244.897959183673,12,8679,138.264777048047,9,8770,102.622576966933,5,8843,56.5418975460816,12,8897,134.876924806114,10,8930,111.982082866741,5,8981,55.6730876294399,4,9030,44.296788482835,6,9083,66.057469998899,9,9147,98.3929157100689,4,9194,43.51,10,9241,108.213396818526,3,9282,32.3206205559147
50325,"Mapiripán","Meta",0,8864,"0",0,8995,0,1,9134,10.9481059776659,4,9284,43.0848772081,4,9446,42.3459665466864,3,9641,31.1171040348512,5,9939,50.3068719187041,3,10257,29.2483182217022,2,10592,18.8821752265861,11,10939,100.557637809672,0,11295,0,0,11670,0,14,12052,116.163292399602,4,12438,32.1595111754301,3,12829,23.3845194481253,2,13230,15.1171579743008,4,13649,29.3061762766503,25,14024,178.265830005704,21,14395,145.883987495658,4,14791,27.0434723818538,13,15181,85.6333574863316,13,15579,83.45,6,15978,37.5516334960571,8,16389,48.8132283848923
50330,"Mesetas","Meta",38,19769,"192.22014264758",30,11623,258.108921965069,22,11615,189.410245372363,0,11558,0,0,11453,0,19,11317,167.889016523814,24,11213,214.037278159279,8,11095,72.1045515998197,12,10974,109.349371241115,0,10865,0,0,10781,0,0,10735,0,14,10704,130.792227204783,52,10685,486.663547028545,48,10682,449.354053548025,24,10695,224.403927068724,24,10728,223.713646532438,15,10787,139.056271437842,23,10849,212.001106092727,6,10908,55.005500550055,16,10978,145.746037529605,16,11035,144.99,7,11096,63.0857966834895,6,11160,53.7634408602151
